,cluster
175648,1
175649,1
175650,0
175651,0
175652,0
175653,0
175654,1
175655,0
175656,1
175657,1
175658,0
175659,0
175660,1
175661,1
175662,1
175663,0
175664,0
175665,1
175666,1
175667,0
175668,0
175669,1
175670,1
175671,1
175672,1
175673,0
175674,1
175675,1
175676,1
175677,0
175678,1
175679,0
175680,0
175681,1
175682,0
175683,1
175684,1
175685,0
175686,0
175687,1
175688,1
175689,0
175690,0
175691,0
175692,1
175693,0
175694,1
175695,1
175696,0
175697,1
175698,1
175699,1
175700,1
175701,1
175702,1
175703,0
175704,1
175705,1
175706,1
175707,1
175708,1
175709,1
175710,1
175711,0
175712,1
175713,0
175714,0
175715,0
175716,1
175717,1
175718,1
175719,0
175720,0
175721,1
175722,1
175723,1
175724,0
175725,1
175726,0
175727,1
175728,0
175729,0
175730,1
175731,0
175732,0
175733,1
175734,1
175735,1
175736,0
175737,0
175738,1
175739,1
175740,0
175741,0
175742,1
175743,0
175744,1
175745,1
175746,1
175747,1
175748,0
175749,1
175750,1
175751,0
175752,1
175753,1
175754,0
175755,0
175756,1
175757,1
175758,0
175759,0
175760,0
175761,1
175762,1
175763,1
175764,1
175765,0
175766,1
175767,1
175768,1
175769,0
175770,1
175771,0
175772,0
175773,1
175774,0
175775,1
175776,1
175777,0
175778,1
175779,0
175780,1
175781,1
175782,0
175783,0
175784,0
175785,0
175786,0
175787,0
175788,0
175789,1
175790,0
175791,1
175792,1
175793,0
175794,0
175795,0
175796,1
175797,1
175798,1
175799,0
175800,1
175801,1
175802,1
175803,1
175804,0
175805,0
175806,0
175807,0
175808,0
175809,0
175810,1
175811,1
175812,0
175813,1
175814,1
175815,0
175816,0
175817,0
175818,1
175819,1
175820,1
175821,1
175822,0
175823,0
175824,0
175825,0
175826,0
175827,1
175828,0
175829,0
175830,0
175831,1
175832,0
175833,0
175834,0
175835,0
175836,0
175837,1
175838,1
175839,1
175840,0
175841,1
175842,0
175843,0
175844,1
175845,1
175846,0
175847,1
175848,0
175849,1
175850,0
175851,0
175852,0
175853,1
175854,1
175855,0
175856,0
175857,0
175858,1
175859,1
175860,0
175861,0
175862,1
175863,0
175864,0
175865,1
175866,0
175867,1
175868,0
175869,0
175870,1
175871,0
175872,0
175873,0
175874,1
175875,1
175876,1
175877,1
175878,0
175879,1
175880,0
175881,0
175882,0
175883,0
175884,1
175885,0
175886,0
175887,1
175888,0
175889,1
175890,0
175891,0
175892,0
175893,0
175894,0
175895,1
175896,1
175897,1
175898,0
175899,0
175900,1
175901,1
175902,0
175903,0
175904,1
175905,0
175906,0
175907,0
175908,1
175909,1
175910,1
175911,0
175912,0
175913,1
175914,1
175915,1
175916,0
175917,0
175918,0
175919,1
175920,0
175921,0
175922,1
175923,1
175924,0
175925,0
175926,1
175927,0
175928,1
175929,0
175930,0
175931,0
175932,0
175933,0
175934,0
175935,0
175936,0
175937,0
175938,0
175939,0
175940,0
175941,1
175942,0
175943,1
175944,1
175945,0
175946,0
175947,1
175948,1
175949,1
175950,0
175951,0
175952,1
175953,1
175954,0
175955,0
175956,0
175957,0
175958,0
175959,1
175960,1
175961,1
175962,1
175963,0
175964,0
175965,0
175966,1
175967,0
175968,1
175969,0
175970,0
175971,0
175972,0
175973,1
175974,1
175975,1
175976,1
175977,0
175978,1
175979,0
175980,1
175981,0
175982,0
175983,1
175984,0
175985,1
175986,0
175987,1
175988,0
175989,0
175990,1
175991,0
175992,0
175993,1
175994,0
175995,1
175996,1
175997,1
175998,1
175999,1
176000,0
176001,0
176002,0
176003,0
176004,1
176005,1
176006,0
176007,1
176008,1
176009,0
176010,0
176011,0
176012,1
176013,1
176014,1
176015,0
176016,0
176017,0
176018,0
176019,0
176020,0
176021,0
176022,0
176023,1
176024,1
176025,1
176026,1
176027,1
176028,1
176029,1
176030,0
176031,0
176032,0
176033,1
176034,1
176035,1
176036,0
176037,0
176038,0
176039,1
176040,0
176041,0
176042,1
176043,1
176044,1
176045,0
176046,1
176047,1
176048,1
176049,1
176050,1
176051,0
176052,1
176053,0
176054,1
176055,1
176056,0
176057,0
176058,1
176059,1
176060,1
176061,0
176062,0
176063,0
176064,0
176065,1
176066,0
176067,1
176068,0
176069,0
176070,0
176071,1
176072,0
176073,1
176074,0
176075,1
176076,0
176077,1
176078,0
176079,1
176080,1
176081,0
176082,0
176083,0
176084,0
176085,1
176086,1
176087,0
176088,1
176089,0
176090,1
176091,0
176092,1
176093,0
176094,1
176095,1
176096,0
176097,1
176098,0
176099,1
176100,1
176101,1
176102,0
176103,1
176104,0
176105,0
176106,0
176107,0
176108,1
176109,0
176110,0
176111,1
176112,0
176113,1
176114,0
176115,1
176116,0
176117,1
176118,1
176119,0
176120,0
176121,0
176122,1
176123,0
176124,0
176125,1
176126,1
176127,0
176128,1
176129,1
176130,1
176131,1
176132,0
176133,1
176134,0
176135,1
176136,0
176137,1
176138,0
176139,1
176140,1
176141,1
176142,0
176143,1
176144,1
176145,1
176146,0
176147,1
176148,1
176149,1
176150,1
176151,0
176152,0
176153,0
176154,1
176155,0
176156,1
176157,0
176158,1
176159,1
176160,0
176161,1
176162,1
176163,1
176164,1
176165,0
176166,0
176167,0
176168,1
176169,1
176170,0
176171,0
176172,0
176173,0
176174,1
176175,0
176176,1
176177,0
176178,1
176179,0
176180,0
176181,1
176182,0
176183,1
176184,0
176185,1
176186,0
176187,1
176188,0
176189,1
176190,0
176191,0
176192,0
176193,0
176194,0
176195,1
176196,1
176197,0
176198,0
176199,0
176200,1
176201,0
176202,0
176203,0
176204,0
176205,1
176206,1
176207,1
176208,1
176209,1
176210,1
176211,0
176212,0
176213,1
176214,1
176215,0
176216,1
176217,0
176218,0
176219,1
176220,0
176221,1
176222,0
176223,1
176224,0
176225,0
176226,1
176227,0
176228,1
176229,1
176230,1
176231,1
176232,0
176233,0
176234,0
176235,0
176236,0
176237,0
176238,0
176239,1
176240,0
176241,1
176242,0
176243,1
176244,0
176245,1
176246,0
176247,0
176248,1
176249,0
176250,0
176251,0
176252,1
176253,0
176254,1
176255,1
176256,1
176257,0
176258,0
176259,1
176260,1
176261,0
176262,0
176263,0
176264,1
176265,1
176266,0
176267,0
176268,0
176269,1
176270,1
176271,0
176272,1
176273,0
176274,1
176275,0
176276,1
176277,0
176278,0
176279,1
176280,1
176281,1
176282,1
176283,1
176284,1
176285,1
176286,1
176287,1
176288,1
176289,1
176290,1
176291,1
176292,1
176293,1
176294,0
176295,0
176296,0
176297,1
176298,1
176299,1
176300,0
176301,0
176302,1
176303,0
176304,1
176305,1
176306,1
176307,1
176308,1
176309,1
176310,0
176311,1
176312,0
176313,0
176314,1
176315,1
176316,0
176317,1
176318,1
176319,1
176320,1
176321,1
176322,0
176323,1
176324,1
176325,1
176326,1
176327,0
176328,0
176329,0
176330,1
176331,1
176332,0
176333,1
176334,1
176335,0
176336,0
176337,1
176338,1
176339,0
176340,1
176341,0
176342,0
176343,1
176344,1
176345,0
176346,0
176347,1
176348,0
176349,0
176350,0
176351,0
176352,0
176353,1
176354,0
176355,0
176356,0
176357,0
176358,0
176359,0
176360,0
176361,1
176362,0
176363,1
176364,1
176365,1
176366,0
176367,0
176368,1
176369,1
176370,1
176371,0
176372,0
176373,0
176374,1
176375,1
176376,1
176377,1
176378,1
176379,1
176380,0
176381,0
176382,0
176383,0
176384,1
176385,1
176386,1
176387,1
176388,0
176389,0
176390,0
176391,0
176392,0
176393,0
176394,0
176395,0
176396,0
176397,1
176398,0
176399,1
176400,0
176401,0
176402,1
176403,0
176404,1
176405,0
176406,1
176407,0
176408,1
176409,0
176410,1
176411,0
176412,0
176413,1
176414,0
176415,0
176416,1
176417,0
176418,1
176419,1
176420,1
176421,1
176422,1
176423,0
176424,1
176425,1
176426,1
176427,0
176428,1
176429,0
176430,1
176431,1
176432,1
176433,1
176434,0
176435,0
176436,0
176437,1
176438,0
176439,1
176440,1
176441,1
176442,1
176443,1
176444,0
176445,0
176446,0
176447,0
176448,0
176449,1
176450,0
176451,0
176452,0
176453,1
176454,0
176455,1
176456,1
176457,0
176458,1
176459,1
176460,0
176461,1
176462,1
176463,1
176464,0
176465,1
176466,0
176467,0
176468,1
176469,0
176470,0
176471,0
176472,0
176473,0
176474,0
176475,1
176476,0
176477,1
176478,1
176479,1
176480,0
176481,1
176482,0
176483,1
176484,0
176485,1
176486,0
176487,0
176488,1
176489,1
176490,0
176491,0
176492,1
176493,0
176494,0
176495,0
176496,1
176497,1
176498,0
176499,1
176500,1
176501,0
176502,0
176503,1
176504,0
176505,0
176506,0
176507,0
176508,1
176509,1
176510,0
176511,1
176512,1
176513,1
176514,0
176515,0
176516,1
176517,1
176518,1
176519,0
176520,0
176521,0
176522,1
176523,0
176524,1
176525,0
176526,0
176527,1
176528,0
176529,1
176530,1
176531,1
176532,1
176533,0
176534,1
176535,1
176536,1
176537,1
176538,1
176539,1
176540,0
176541,1
176542,1
176543,0
176544,1
176545,1
176546,0
176547,0
176548,0
176549,0
176550,1
176551,0
176552,1
176553,1
176554,0
176555,0
176556,0
176557,1
176558,1
176559,1
176560,0
176561,1
176562,0
176563,0
176564,0
176565,1
176566,0
176567,1
176568,1
176569,0
176570,1
176571,1
176572,0
176573,1
176574,1
176575,0
176576,0
176577,0
176578,1
176579,0
176580,0
176581,1
176582,1
176583,1
176584,1
176585,1
176586,1
176587,0
176588,1
176589,0
176590,0
176591,0
176592,1
176593,1
176594,1
176595,1
176596,0
176597,1
176598,0
176599,1
176600,0
176601,0
176602,1
176603,1
176604,1
176605,0
176606,1
176607,1
176608,1
176609,1
176610,1
176611,1
176612,0
176613,1
176614,0
176615,1
176616,1
176617,0
176618,1
176619,1
176620,0
176621,0
176622,0
176623,1
176624,0
176625,1
176626,0
176627,1
176628,1
176629,1
176630,0
176631,1
176632,0
176633,0
176634,1
176635,1
176636,1
176637,0
176638,1
176639,0
176640,0
176641,1
176642,1
176643,1
176644,1
176645,1
176646,0
176647,1
176648,0
176649,1
176650,1
176651,0
176652,1
176653,1
176654,1
176655,0
176656,0
176657,1
176658,0
176659,1
176660,0
176661,0
176662,1
176663,1
176664,1
176665,1
176666,1
176667,0
176668,0
176669,1
176670,1
176671,0
176672,1
176673,0
176674,0
176675,0
176676,1
176677,1
176678,0
176679,1
176680,1
176681,0
176682,0
176683,1
176684,0
176685,1
176686,1
176687,1
176688,0
176689,1
176690,0
176691,0
176692,0
176693,1
176694,0
176695,0
176696,0
176697,0
176698,0
176699,0
176700,1
176701,0
176702,0
176703,0
176704,0
176705,1
176706,0
176707,1
176708,1
176709,0
176710,0
176711,1
176712,1
176713,1
176714,0
176715,1
176716,0
176717,1
176718,1
176719,0
176720,0
176721,1
176722,0
176723,1
176724,1
176725,1
176726,0
176727,0
176728,0
176729,1
176730,1
176731,0
176732,1
176733,1
176734,0
176735,1
176736,1
176737,1
176738,0
176739,0
176740,1
176741,1
176742,0
176743,0
176744,0
176745,1
176746,0
176747,1
176748,1
176749,0
176750,0
176751,0
176752,0
176753,0
176754,1
176755,0
176756,1
176757,1
176758,0
176759,0
176760,0
176761,0
176762,0
176763,0
176764,1
176765,1
176766,1
176767,1
176768,1
176769,1
176770,0
176771,0
176772,0
176773,0
176774,0
176775,0
176776,0
176777,0
176778,1
176779,0
176780,1
176781,0
176782,0
176783,0
176784,0
176785,1
176786,0
176787,0
176788,1
176789,1
176790,0
176791,0
176792,0
176793,0
176794,1
176795,0
176796,1
176797,1
176798,0
176799,1
176800,1
176801,1
176802,0
176803,0
176804,0
176805,1
176806,1
176807,1
176808,1
176809,0
176810,1
176811,0
176812,1
176813,1
176814,0
176815,1
176816,1
176817,1
176818,1
176819,1
176820,1
176821,1
176822,1
176823,0
176824,0
176825,0
176826,0
176827,1
176828,0
176829,1
176830,1
176831,0
176832,0
176833,0
176834,1
176835,0
176836,0
176837,1
176838,1
176839,0
176840,0
176841,0
176842,0
176843,0
176844,1
176845,1
176846,1
176847,0
176848,0
176849,1
176850,1
176851,0
176852,0
176853,1
176854,0
176855,0
176856,0
176857,0
176858,1
176859,0
176860,0
176861,1
176862,0
176863,1
176864,1
176865,0
176866,1
176867,1
176868,1
176869,1
176870,1
176871,1
176872,1
176873,0
176874,1
176875,0
176876,1
176877,0
176878,1
176879,0
176880,1
176881,1
176882,0
176883,0
176884,0
176885,0
176886,0
176887,1
176888,0
176889,0
176890,1
176891,1
176892,1
176893,0
176894,1
176895,1
176896,0
176897,0
176898,1
176899,1
176900,0
176901,0
176902,0
176903,1
176904,1
176905,1
176906,1
176907,1
176908,0
176909,1
176910,1
176911,0
176912,1
176913,0
176914,1
176915,0
176916,1
176917,0
176918,0
176919,1
176920,0
176921,1
176922,1
176923,1
176924,0
176925,0
176926,0
176927,0
176928,0
176929,0
176930,0
176931,1
176932,1
176933,1
176934,1
176935,1
176936,1
176937,0
176938,1
176939,0
176940,1
176941,1
176942,1
176943,1
176944,1
176945,0
176946,0
176947,1
176948,0
176949,1
176950,0
176951,0
176952,1
176953,0
176954,0
176955,1
176956,0
176957,0
176958,1
176959,1
176960,1
176961,0
176962,0
176963,0
176964,1
176965,1
176966,0
176967,1
176968,1
176969,1
176970,0
176971,0
176972,0
176973,1
176974,1
176975,0
176976,1
176977,0
176978,0
176979,1
176980,0
176981,1
176982,0
176983,0
176984,1
176985,0
176986,0
176987,0
176988,0
176989,0
176990,0
176991,0
176992,0
176993,0
176994,0
176995,0
176996,1
176997,1
176998,1
176999,1
177000,0
177001,1
177002,1
177003,1
177004,1
177005,0
177006,1
177007,1
177008,1
177009,0
177010,1
177011,0
177012,0
177013,1
177014,1
177015,1
177016,0
177017,1
177018,1
177019,1
177020,0
177021,1
177022,0
177023,0
177024,1
177025,0
177026,1
177027,1
177028,1
177029,1
177030,1
177031,0
177032,0
177033,0
177034,0
177035,0
177036,0
177037,0
177038,1
177039,1
177040,1
177041,1
177042,1
177043,0
177044,0
177045,1
177046,1
177047,0
177048,0
177049,1
177050,1
177051,1
177052,1
177053,0
177054,0
177055,1
177056,0
177057,1
177058,1
177059,1
177060,0
177061,1
177062,0
177063,1
177064,1
177065,0
177066,1
177067,0
177068,1
177069,0
177070,0
177071,0
177072,0
177073,0
177074,1
177075,0
177076,0
177077,1
177078,0
177079,0
177080,0
177081,0
177082,1
177083,0
177084,1
177085,0
177086,0
177087,0
177088,0
177089,0
177090,1
177091,1
177092,0
177093,1
177094,1
177095,0
177096,0
177097,1
177098,1
177099,0
177100,1
177101,0
177102,1
177103,0
177104,1
177105,0
177106,1
177107,1
177108,0
177109,0
177110,1
177111,1
177112,0
177113,1
177114,1
177115,1
177116,1
177117,1
177118,1
177119,0
177120,1
177121,1
177122,1
177123,1
177124,1
177125,1
177126,0
177127,0
177128,1
177129,0
177130,0
177131,0
177132,0
177133,1
177134,0
177135,1
177136,1
177137,1
177138,1
177139,1
177140,1
177141,1
177142,1
177143,1
177144,1
177145,0
177146,1
177147,1
177148,0
177149,0
177150,0
177151,1
177152,0
177153,0
177154,0
177155,0
177156,0
177157,1
177158,0
177159,1
177160,1
177161,1
177162,0
177163,0
177164,1
177165,0
177166,0
177167,1
177168,0
177169,0
177170,1
177171,1
177172,1
177173,1
177174,0
177175,0
177176,0
177177,1
177178,0
177179,0
177180,0
177181,1
177182,1
177183,0
177184,0
177185,0
177186,0
177187,0
177188,0
177189,0
177190,0
177191,1
177192,1
177193,1
177194,0
177195,1
177196,0
177197,0
177198,1
177199,1
177200,0
177201,0
177202,1
177203,0
177204,0
177205,0
177206,1
177207,1
177208,1
177209,1
177210,0
177211,0
177212,1
177213,0
177214,0
177215,1
177216,1
177217,0
177218,0
177219,0
177220,0
177221,1
177222,1
177223,0
177224,0
177225,0
177226,0
177227,0
177228,1
177229,1
177230,1
177231,1
177232,1
177233,1
177234,1
177235,1
177236,0
177237,0
177238,0
177239,1
177240,1
177241,0
177242,1
177243,1
177244,0
177245,0
177246,1
177247,0
177248,1
177249,0
177250,0
177251,0
177252,1
177253,1
177254,1
177255,0
177256,1
177257,0
177258,0
177259,0
177260,1
177261,1
177262,1
177263,1
177264,0
177265,0
177266,1
177267,0
177268,1
177269,0
177270,1
177271,1
177272,1
177273,0
177274,0
177275,1
177276,0
177277,0
177278,1
177279,1
177280,1
177281,0
177282,1
177283,1
177284,1
177285,1
177286,0
177287,1
177288,1
177289,0
177290,1
177291,0
177292,0
177293,0
177294,0
177295,0
177296,1
177297,1
177298,1
177299,1
177300,0
177301,0
177302,1
177303,1
177304,0
177305,1
177306,0
177307,0
177308,0
177309,0
177310,1
177311,0
177312,0
177313,0
177314,1
177315,0
177316,1
177317,0
177318,0
177319,1
177320,1
177321,0
177322,0
177323,1
177324,0
177325,0
177326,0
177327,0
177328,1
177329,1
177330,0
177331,1
177332,1
177333,0
177334,0
177335,1
177336,1
177337,0
177338,0
177339,1
177340,1
177341,0
177342,1
177343,0
177344,1
177345,1
177346,1
177347,1
177348,0
177349,1
177350,0
177351,1
177352,0
177353,0
177354,0
177355,0
177356,1
177357,1
177358,0
177359,0
177360,1
177361,1
177362,1
177363,0
177364,1
177365,0
177366,1
177367,0
177368,1
177369,1
177370,0
177371,1
177372,0
177373,1
177374,1
177375,0
177376,1
177377,0
177378,0
177379,0
177380,0
177381,1
177382,0
177383,0
177384,0
177385,1
177386,1
177387,1
177388,0
177389,1
177390,0
177391,1
177392,0
177393,1
177394,0
177395,0
177396,1
177397,0
177398,1
177399,1
177400,0
177401,1
177402,1
177403,1
177404,1
177405,0
177406,1
177407,1
177408,1
177409,0
177410,0
177411,0
177412,0
177413,1
177414,1
177415,1
177416,1
177417,1
177418,1
177419,1
177420,1
177421,0
177422,1
177423,1
177424,0
177425,0
177426,1
177427,1
177428,1
177429,0
177430,0
177431,1
177432,0
177433,0
177434,1
177435,1
177436,1
177437,1
177438,1
177439,0
177440,0
177441,1
177442,0
177443,1
177444,1
177445,1
177446,1
177447,0
177448,0
177449,1
177450,0
177451,0
177452,1
177453,1
177454,0
177455,1
177456,0
177457,0
177458,1
177459,0
177460,1
177461,1
177462,1
177463,1
177464,0
177465,1
177466,0
177467,0
177468,1
177469,0
177470,1
177471,0
177472,1
177473,0
177474,1
177475,0
177476,1
177477,1
177478,0
177479,0
177480,0
177481,0
177482,0
177483,1
177484,1
177485,0
177486,1
177487,0
177488,1
177489,1
177490,1
177491,1
177492,1
177493,0
177494,1
177495,1
177496,1
177497,1
177498,1
177499,1
177500,1
177501,1
177502,0
177503,0
177504,0
177505,0
177506,1
177507,1
177508,1
177509,1
177510,0
177511,1
177512,0
177513,1
177514,1
177515,1
177516,1
177517,0
177518,0
177519,1
177520,0
177521,0
177522,1
177523,0
177524,0
177525,1
177526,0
177527,0
177528,1
177529,0
177530,1
177531,1
177532,1
177533,1
177534,1
177535,1
177536,1
177537,1
177538,0
177539,1
177540,0
177541,0
177542,0
177543,1
177544,1
177545,1
177546,1
177547,1
177548,0
177549,0
177550,0
177551,1
177552,1
177553,0
177554,0
177555,1
177556,1
177557,0
177558,1
177559,1
177560,0
177561,0
177562,0
177563,1
177564,1
177565,0
177566,0
177567,0
177568,0
177569,1
177570,1
177571,1
177572,1
177573,1
177574,0
177575,1
177576,1
177577,0
177578,1
177579,0
177580,0
177581,1
177582,0
177583,1
177584,1
177585,0
177586,0
177587,1
177588,0
177589,1
177590,0
177591,1
177592,0
177593,1
177594,1
177595,0
177596,0
177597,0
177598,1
177599,0
177600,0
177601,0
177602,1
177603,0
177604,1
177605,0
177606,1
177607,0
177608,1
177609,0
177610,0
177611,0
177612,1
177613,1
177614,1
177615,1
177616,1
177617,0
177618,1
177619,0
177620,1
177621,0
177622,0
177623,0
177624,0
177625,1
177626,0
177627,0
177628,1
177629,0
177630,1
177631,1
177632,1
177633,0
177634,1
177635,1
177636,0
177637,1
177638,0
177639,0
177640,1
177641,1
177642,1
177643,0
177644,1
177645,1
177646,1
177647,0
177648,0
177649,0
177650,1
177651,0
177652,0
177653,1
177654,0
177655,1
177656,0
177657,1
177658,1
177659,0
177660,1
177661,0
177662,0
177663,0
177664,1
177665,0
177666,1
177667,1
177668,0
177669,1
177670,1
177671,1
177672,0
177673,1
177674,0
177675,0
177676,1
177677,1
177678,1
177679,1
177680,0
177681,0
177682,1
177683,1
177684,1
177685,0
177686,1
177687,1
177688,0
177689,1
177690,1
177691,1
177692,0
177693,1
177694,0
177695,0
177696,0
177697,0
177698,0
177699,0
177700,0
177701,0
177702,0
177703,0
177704,0
177705,1
177706,1
177707,0
177708,0
177709,1
177710,1
177711,1
177712,1
177713,1
177714,1
177715,1
177716,1
177717,0
177718,1
177719,1
177720,1
177721,1
177722,0
177723,0
177724,0
177725,0
177726,0
177727,1
177728,1
177729,1
177730,0
177731,1
177732,1
177733,1
177734,1
177735,0
177736,0
177737,0
177738,0
177739,1
177740,1
177741,0
177742,0
177743,1
177744,0
177745,0
177746,0
177747,0
177748,0
177749,0
177750,1
177751,0
177752,0
177753,0
177754,0
177755,1
177756,1
177757,1
177758,0
177759,1
177760,1
177761,0
177762,0
177763,0
177764,1
177765,1
177766,0
177767,0
177768,1
177769,1
177770,0
177771,1
177772,0
177773,1
177774,1
177775,0
177776,0
177777,0
177778,1
177779,1
177780,0
177781,1
177782,0
177783,1
177784,0
177785,0
177786,0
177787,0
177788,1
177789,1
177790,0
177791,0
177792,1
177793,1
177794,1
177795,0
177796,0
177797,1
177798,0
177799,0
177800,0
177801,1
177802,1
177803,1
177804,1
177805,0
177806,0
177807,0
177808,1
177809,1
177810,0
177811,1
177812,0
177813,1
177814,1
177815,0
177816,1
177817,1
177818,1
177819,1
177820,0
177821,0
177822,0
177823,1
177824,1
177825,1
177826,0
177827,1
177828,1
177829,1
177830,1
177831,0
177832,1
177833,1
177834,0
177835,1
177836,1
177837,0
177838,1
177839,1
177840,1
177841,1
177842,1
177843,1
177844,1
177845,1
177846,1
177847,1
177848,0
